SESSION START,NAME,SCENARIO,SESSION ID#,ACTION TIMESTAMP (SECS AFTER START),ACTION TITLE
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,situation option 2
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,situation option 4
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,background option 1
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,background option 2
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,background option 3
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,assessment option 2
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,assessment option 3
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,assessment option 4
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,assessment option 5
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,510,recommendation option 1
30/08/2023 14:55,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,522,insert iv access and take bloods
30/08/2023 14:56,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,545,paediatric asthma guidelines
30/08/2023 14:56,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,575,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 14:56,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,581,medication list
30/08/2023 14:56,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,588,call on-call doctor
30/08/2023 14:57,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,611,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 14:57,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,619,fluid prescription chart
30/08/2023 14:57,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,625,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 14:57,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,649,ask birth history
30/08/2023 14:58,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,672,parental smoking and pets
30/08/2023 14:58,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,680,travel history
30/08/2023 14:58,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,689,family history
30/08/2023 14:58,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,692,repeat blood pressure
30/08/2023 14:58,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,699,call on-call doctor
30/08/2023 14:58,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,708,paediatric asthma guidelines
30/08/2023 14:59,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,735,respiratory
30/08/2023 14:59,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,758,repeat blood pressure
30/08/2023 14:59,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,770,ask to check child's inhaler technique
30/08/2023 15:00,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,792,take blood cultures
30/08/2023 15:00,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,810,capillary blood gas
30/08/2023 15:00,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,813,repeat blood pressure
30/08/2023 15:01,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,850,do you have any questions?
30/08/2023 15:01,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,858,update on clinical plan
30/08/2023 15:01,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,861,ask for tips
30/08/2023 15:01,Paeds Account 25,"Sam, Pneumonia A-E Assessment [SNP011UK]",314610,881,leave scenario
30/08/2023 14:54,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314615,0,start scenario
30/08/2023 14:55,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314615,42,leave scenario
30/08/2023 14:57,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,0,start scenario
30/08/2023 14:58,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,48,introduce yourself
30/08/2023 14:58,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,51,introduce yourself
30/08/2023 14:59,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,80,presenting complaint
30/08/2023 14:59,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,89,measure oxygen saturations & heart rate
30/08/2023 14:59,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,100,time triggered seizure
30/08/2023 15:04,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,380,end of time triggered seizure
30/08/2023 15:09,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314616,688,leave scenario
30/08/2023 15:01,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,0,start scenario
30/08/2023 15:01,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,42,introduce yourself
30/08/2023 15:01,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,45,introduce yourself
30/08/2023 15:02,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,47,measure oxygen saturations & heart rate
30/08/2023 15:02,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,63,presenting complaint
30/08/2023 15:02,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,93,ask consent to examine sam
30/08/2023 15:02,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,96,past medical history
30/08/2023 15:02,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,100,time triggered seizure
30/08/2023 15:03,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,164,check for hazards
30/08/2023 15:04,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,178,look in patient's mouth with a tongue depressor
30/08/2023 15:04,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,208,paediatric seizure guidelines
30/08/2023 15:04,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,221,non-rebreather mask (15 l/min)
30/08/2023 15:05,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,227,paediatric seizure guidelines
30/08/2023 15:05,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,237,check capillary blood glucose
30/08/2023 15:05,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,251,paediatric seizure guidelines
30/08/2023 15:05,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,273,update carer
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,situation option 1
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,situation option 2
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,situation option 4
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,background option 1
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,background option 2
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,background option 4
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,assessment option 5
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,334,recommendation option 4
30/08/2023 15:06,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,339,provide reassurance
30/08/2023 15:07,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,365,allergies
30/08/2023 15:07,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,372,measure blood pressure
30/08/2023 15:07,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,373,repeat blood pressure
30/08/2023 15:07,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,380,end of time triggered seizure
30/08/2023 15:07,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,387,check capillary blood glucose
30/08/2023 15:08,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,435,observe airway and talk to patient
30/08/2023 15:09,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,468,assess consciousness level (avpu)
30/08/2023 15:09,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,479,check pupils
30/08/2023 15:09,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,500,update carer
30/08/2023 15:09,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,513,check upper body
30/08/2023 15:09,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,518,offer a patient information leaflet
30/08/2023 15:10,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,545,check lower body
30/08/2023 15:10,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,569,ask for ecg
30/08/2023 15:10,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,576,ask for urine dip and culture
30/08/2023 15:10,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,583,ask for stool sample for culture
30/08/2023 15:11,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,622,repeat blood pressure
30/08/2023 15:11,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,623,repeat blood pressure
30/08/2023 15:11,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,623,repeat blood pressure
30/08/2023 15:11,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,627,repeat blood pressure
30/08/2023 15:11,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,636,observe respiratory rate and signs of respiratory distress
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,673,normal
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,673,20 - 30 breaths per min
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,673,mild / none
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,673,sp o2 >95% in air
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,673,70 - 120 bpm
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,673,yes
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,683,auscultate lungs
30/08/2023 15:12,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,691,paediatric seizure guidelines
30/08/2023 15:13,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,722,sit bed up
30/08/2023 15:13,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,737,ecg result #1
30/08/2023 15:13,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,765,vaccination history
30/08/2023 15:14,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,768,allergies
30/08/2023 15:14,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,771,family history
30/08/2023 15:14,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,786,ask birth history
30/08/2023 15:14,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,789,antenatal history and scans
30/08/2023 15:14,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,792,developmental milestones
30/08/2023 15:14,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,812,"ear, nose & throat"
30/08/2023 15:15,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,834,ask for sputum cultures
30/08/2023 15:15,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,877,do you have any questions?
30/08/2023 15:16,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,887,ask for tips
30/08/2023 15:16,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,892,check temperature (tympanic)
30/08/2023 15:16,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,920,examine throat
30/08/2023 15:18,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,1035,check hydration status
30/08/2023 15:19,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,1095,check temperature (tympanic)
30/08/2023 15:20,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,1135,difflam (benzydamine hydrochloride) throat spray (4 sprays)
30/08/2023 15:20,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,1153,update carer
30/08/2023 15:20,Paeds Account 30,"Katy, Seizure, A-E Assessment [SNP004UK]",314618,1172,leave scenario
30/08/2023 15:13,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,0,start scenario
30/08/2023 15:14,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,42,introduce yourself
30/08/2023 15:14,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,46,family history
30/08/2023 15:14,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,50,presenting complaint
30/08/2023 15:14,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,52,allergies
30/08/2023 15:14,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,54,developmental milestones
30/08/2023 15:14,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,68,history of presenting complaint
30/08/2023 15:15,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,99,ask about pain
30/08/2023 15:15,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,100,time triggered seizure
30/08/2023 15:15,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,138,check for hazards
30/08/2023 15:16,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,155,place patient in recovery position
30/08/2023 15:16,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,179,check pupils
30/08/2023 15:16,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,194,paediatric seizure guidelines
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,214,check capillary blood glucose
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,217,suction patient's airway
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,228,non-rebreather mask (15 l/min)
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,243,look in patient's mouth with a tongue depressor
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,253,measure oxygen saturations & heart rate
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,257,measure blood pressure
30/08/2023 15:17,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,260,check temperature (tympanic)
30/08/2023 15:18,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,273,paediatric seizure guidelines
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,situation option 1
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,situation option 2
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,situation option 4
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,background option 1
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,background option 2
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,background option 4
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,assessment option 5
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,332,recommendation option 4
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,362,allergies
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,373,check temperature (tympanic)
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,380,end of time triggered seizure
30/08/2023 15:19,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,389,check capillary blood glucose
30/08/2023 15:20,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,426,observe respiratory rate and signs of respiratory distress
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,461,auscultate lungs
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,469,update carer
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,472,do you have any questions?
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,475,provide reassurance
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,480,provide reassurance
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,482,how are you feeling?
30/08/2023 15:21,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,499,update on clinical plan
30/08/2023 15:22,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,517,paediatric seizure guidelines
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,570,midazolam 7.5mg buccal dose (5-9 years)
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,581,place patient in recovery position
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,590,ask about pain
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,606,repeat blood pressure
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,607,repeat blood pressure
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,610,repeat blood pressure
30/08/2023 15:23,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,612,check capillary blood glucose
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,631,observe respiratory rate and signs of respiratory distress
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,672,normal
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,672,20 - 30 breaths per min
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,672,mild / none
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,672,sp o2 >95% in air
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,672,70 - 120 bpm
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,672,no
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,681,update on clinical plan
30/08/2023 15:24,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,688,offer a patient information leaflet
30/08/2023 15:25,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,691,ask for tips
30/08/2023 15:25,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,730,check upper body
30/08/2023 15:26,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,753,please use accpm001
30/08/2023 15:26,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,768,past medical history
30/08/2023 15:26,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,776,check lower body
30/08/2023 15:27,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,819,examine for lymph nodes
30/08/2023 15:27,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,832,examine throat
30/08/2023 15:27,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,856,observe airway and talk to patient
30/08/2023 15:28,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,883,ask for tips
30/08/2023 15:28,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,898,family history
30/08/2023 15:28,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,902,social and living situation
30/08/2023 15:28,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,908,respiratory
30/08/2023 15:28,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,915,do you have any questions?
30/08/2023 15:28,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,926,update patient
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,age
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,weight
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,ethnic origin
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,metformin
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,gliclazide
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,insulin
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,6 months
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,12 months
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,day surgical team
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,999,junior colleagues
30/08/2023 15:30,Paeds Account 26,"Katy, Seizure, A-E Assessment [SNP004UK]",314625,1006,leave scenario
30/08/2023 15:14,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,0,start scenario
30/08/2023 15:15,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,42,introduce yourself
30/08/2023 15:15,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,47,presenting complaint
30/08/2023 15:15,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,57,past medical history
30/08/2023 15:15,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,62,ask consent to examine sam
30/08/2023 15:16,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,96,history of presenting complaint
30/08/2023 15:16,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,100,time triggered seizure
30/08/2023 15:17,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,157,paediatric seizure guidelines
30/08/2023 15:18,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,222,check for hazards
30/08/2023 15:18,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,233,place patient in recovery position
30/08/2023 15:19,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,259,ask for tips
30/08/2023 15:19,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,266,non-rebreather mask (15 l/min)
30/08/2023 15:19,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,270,check temperature (tympanic)
30/08/2023 15:19,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,275,measure blood pressure
30/08/2023 15:19,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,302,check capillary blood glucose
30/08/2023 15:20,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,322,measure oxygen saturations & heart rate
30/08/2023 15:20,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,329,allergies
30/08/2023 15:20,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,337,look in patient's mouth with a tongue depressor
30/08/2023 15:20,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,347,medical history
30/08/2023 15:20,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,351,push emergency button
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,379,paediatric sepsis guidelines
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,380,end of time triggered seizure
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,389,paediatric seizure guidelines
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,406,midazolam 7.5mg buccal dose (5-9 years)
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,situation option 1
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,situation option 2
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,situation option 4
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,background option 1
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,background option 2
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,background option 4
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,assessment option 3
30/08/2023 15:21,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,431,recommendation option 4
30/08/2023 15:22,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,434,wash hands and apply ppe
30/08/2023 15:22,Paeds Account 29,"Katy, Seizure, A-E Assessment [SNP004UK]",314626,444,check upper body
