participantID,trialNum,stage,stageName,trueCountry,requestedTests,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,confidence,perceivedDifficulty,highestLikelihood,likelihoods,numOfDifferentials,correctCountry,likelihoodOfCorrectCountry,incorrectLikelihood,highestLikelihoodCorrect,highestLikelihoodCorrectValue,differentials
p72,5,3,People & Culture,BOTSWANA,11,10,0,10,10,1,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Which side of the road do people drive on?, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, % of the population with internet access, Population Density, Unemployment Rate % (2021), Most Prevalent Religion, Population in the capital city",61,4,6,"4, 5, 6",3,0,0,5,0,0,"UGANDA, ETHIOPIA, ZIMBABWE"
p72,6,1,Geography,SWITZERLAND,7,7,0,7,10,0.7,"Average Rainfall in 2017 (mm per year), Area, Time Zone (UTC), Native Animals, Average Temperature (between 1991-2020), Is the country landlocked?, Number of other countries it shares a land border with",60,7,6,"5, 6",2,0,0,5.5,0,0,"MACEDONIA, BELARUS"
p72,6,2,History & Politics,SWITZERLAND,6,6,0,6,9,0.666666667,"The Economist's Democracy Index Rating, Does the country have a monarchy?, Gini Index for Income Inequality, Most Exported Food Products, Does their government have a prime minister?, Global Passport Power Rank (2022)",32,7,6,"5, 6",2,0,0,5.5,0,0,"MACEDONIA, BELARUS"
p72,6,3,People & Culture,SWITZERLAND,11,8,0,8,10,0.8,"Which side of the road do people drive on?, Most Prevalent Religion, Overall population, % of the population with internet access, Number of Colours in the country's flag, Population in the capital city, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance",37,7,6,"5, 6, 4",3,0,0,5,0,0,"MACEDONIA, BELARUS, SLOVAKIA"
p73,1,1,Geography,GREECE,4,3,0,3,10,0.3,"Native Animals, Number of other countries it shares a land border with, Time Zone (UTC)",0,10,3,"3, 1",2,0,0,2,0,0,"ICELAND, FRANCE"
p73,1,2,History & Politics,GREECE,1,1,0,1,9,0.111111111,Most Exported Food Products,7,10,4,"1, 4",2,0,0,2.5,0,0,"FRANCE, SPAIN"
p73,1,3,People & Culture,GREECE,3,3,0,3,10,0.3,"Most Prevalent Religion, Which side of the road do people drive on?, Number of Colours in the country's flag",0,10,3,3,1,0,0,0,0,0,SWEDEN
p73,2,1,Geography,SOUTH KOREA,4,3,0,3,10,0.3,"Native Animals, Time Zone (UTC), Area",0,10,3,"3, 1",2,0,0,2,1,3,"MONGOLIA, TIBET"
p73,2,2,History & Politics,SOUTH KOREA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does their government have a prime minister?",0,10,3,"3, 1, 1",3,0,0,1.666666667,1,3,"MONGOLIA, TIBET, BANKOK"
p73,2,3,People & Culture,SOUTH KOREA,2,2,0,2,10,0.2,"Most Prevalent Religion, Number of Colours in the country's flag",0,10,1,1,1,0,0,0,0,0,BANKOK
p73,3,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Time Zone (UTC), Is the country landlocked?, Native Animals",0,8,4,"4, 3",2,0,0,3.5,0,0,"SWEDEN, FRANCE"
p73,3,2,History & Politics,SWITZERLAND,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?",0,8,4,"4, 3",2,0,0,3.5,0,0,"SWEDEN, FRANCE"
p73,3,3,People & Culture,SWITZERLAND,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Most Prevalent Religion",0,8,4,"4, 3",2,0,0,3.5,0,0,"SWEDEN, FRANCE"
p73,4,1,Geography,MONGOLIA,2,2,0,2,10,0.2,"Native Animals, Time Zone (UTC)",0,10,3,"3, 1, 1",3,0,0,1.666666667,0,0,"TIBET, EGYPT, JAPAN"
p73,4,2,History & Politics,MONGOLIA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?",0,10,3,"3, 3",2,0,0,3,0,0,"TIBET, PHILIPPINES"
p73,4,3,People & Culture,MONGOLIA,4,3,0,3,10,0.3,"Most Prevalent Religion, Number of Colours in the country's flag, % of the population with internet access",0,10,3,3,1,0,0,0,0,0,TIBET
p73,5,1,Geography,COLOMBIA,3,3,0,3,10,0.3,"Native Animals, Is the country landlocked?, Time Zone (UTC)",0,10,2,2,1,0,0,0,0,0,RIO
p73,5,2,History & Politics,COLOMBIA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?",32,10,7,"7, 1",2,0,0,4,0,0,"BRAZIL, LATVIA"
p73,5,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Most Prevalent Religion, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",0,10,1,1,1,0,0,0,0,0,LATVIA
p73,6,1,Geography,BOTSWANA,4,4,0,4,10,0.4,"Native Animals, Is the country landlocked?, Number of other countries it shares a land border with, Time Zone (UTC)",0,10,2,"2, 1",2,0,0,1.5,0,0,"CONGO, SENEGAL"
p73,6,2,History & Politics,BOTSWANA,3,3,0,3,9,0.333333333,"The Economist's Democracy Index Rating, Most Exported Food Products, Does their government have a prime minister?",0,10,1,"1, 1",2,0,0,1,0,0,"SENEGAL, LUMUBA"
p73,6,3,People & Culture,BOTSWANA,4,4,0,4,10,0.4,"Number of Colours in the country's flag, Most Prevalent Religion, % of the population with internet access, Overall population",0,10,1,1,1,0,0,0,0,0,SENEGAL
p74,1,1,Geography,GREECE,1,1,0,1,10,0.1,Time Zone (UTC),20,2,3,3,1,0,0,0,0,0,RUSSIA
p74,1,2,History & Politics,GREECE,2,2,0,2,9,0.222222222,"Most Exported Food Products, World Happiness Ranking",74,2,8,"3, 8",2,1,8,3,1,8,"RUSSIA, GREECE"
p74,1,3,People & Culture,GREECE,3,3,0,3,10,0.3,"Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag",100,2,10,"3, 8, 10",3,1,8,6.5,1,10,"RUSSIA, GREECE, GRu00c3u0089CIA"
p74,2,1,Geography,MONGOLIA,3,3,0,3,10,0.3,"% area that is water, Average Temperature (between 1991-2020), Time Zone (UTC)",12,7,2,2,1,0,0,0,0,0,CHINA
p74,2,2,History & Politics,MONGOLIA,1,1,0,1,9,0.111111111,World Happiness Ranking,65,7,8,"2, 8",2,1,8,2,1,8,"CHINA, MONGOLIA"
p74,2,3,People & Culture,MONGOLIA,2,2,0,2,10,0.2,"% of the population with internet access, Population Density",22,7,8,"2, 8, 3",3,1,8,2.5,1,8,"CHINA, MONGOLIA, KIRIBATI"
p74,3,1,Geography,SWITZERLAND,2,2,0,2,10,0.2,"Time Zone (UTC), Number of other countries it shares a land border with",34,8,6,6,1,0,0,0,0,0,FRANCE
p74,3,2,History & Politics,SWITZERLAND,2,2,0,2,9,0.222222222,"Does the country have a monarchy?, World Happiness Ranking",8,8,8,"6, 8",2,0,0,7,0,0,"FRANCE, DENMARK"
p74,3,3,People & Culture,SWITZERLAND,2,2,0,2,10,0.2,"Overall population, Number of Colours in the country's flag",63,8,8,"6, 8, 8",3,1,8,7,0,0,"FRANCE, DENMARK, SWISS"
p74,4,1,Geography,SOUTH KOREA,2,2,0,2,10,0.2,"Time Zone (UTC), Number of other countries it shares a land border with",70,10,9,9,1,1,9,0,1,9,SOUTH KOREA
p74,4,2,History & Politics,SOUTH KOREA,1,1,0,1,9,0.111111111,World Happiness Ranking,90,10,9,9,1,1,9,0,1,9,SOUTH KOREA
p74,4,3,People & Culture,SOUTH KOREA,1,1,0,1,10,0.1,Number of Colours in the country's flag,100,10,9,9,1,1,9,0,1,9,SOUTH KOREA
p74,5,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"Time Zone (UTC), Number of other countries it shares a land border with",71,2,6,6,1,1,6,0,1,6,COLOMBIA
p74,5,2,History & Politics,COLOMBIA,1,1,0,1,9,0.111111111,World Happiness Ranking,100,2,10,10,1,1,10,0,1,10,COLOMBIA
p74,5,3,People & Culture,COLOMBIA,1,1,0,1,10,0.1,Number of Colours in the country's flag,100,2,10,10,1,1,10,0,1,10,COLOMBIA
p74,6,1,Geography,BOTSWANA,2,2,0,2,10,0.2,"Time Zone (UTC), Number of other countries it shares a land border with",64,9,3,3,1,0,0,0,0,0,CONGO
p74,6,2,History & Politics,BOTSWANA,1,1,0,1,9,0.111111111,World Happiness Ranking,42,9,6,"3, 6",2,0,0,4.5,0,0,"CONGO, NIGER"
p74,6,3,People & Culture,BOTSWANA,1,1,0,1,10,0.1,"Number of FIFA World Cups that the country's team qualified for, and their best performance",11,9,6,"3, 6, 1",3,0,0,3.333333333,0,0,"CONGO, NIGER, GABu00c3u0083O"
p75,1,1,Geography,SOUTH KOREA,5,5,0,5,10,0.5,"Is the country landlocked?, Average Temperature (between 1991-2020), Time Zone (UTC), Native Animals, Area",31,9,4,"4, 3",2,1,3,4,0,0,"NORTH KOREA, SOUTH KOREA"
p75,1,2,History & Politics,SOUTH KOREA,3,3,0,3,9,0.333333333,"Most Exported Food Products, Does the country have a monarchy?, The Economist's Democracy Index Rating",42,9,6,"6, 3",2,1,3,6,0,0,"NORTH KOREA, SOUTH KOREA"
p75,1,3,People & Culture,SOUTH KOREA,4,4,0,4,10,0.4,"Most Prevalent Religion, Population in the capital city, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics",53,9,7,"7, 3",2,1,3,7,0,0,"NORTH KOREA, SOUTH KOREA"
p75,2,1,Geography,MONGOLIA,5,5,0,5,10,0.5,"Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Area",31,6,4,4,1,1,4,0,1,4,MONGOLIA
p75,2,2,History & Politics,MONGOLIA,3,3,0,3,9,0.333333333,"Most Exported Food Products, The Economist's Democracy Index Rating, Does the country have a monarchy?",33,6,5,"4, 5",2,1,4,5,0,0,"MONGOLIA, NEPAL"
p75,2,3,People & Culture,MONGOLIA,3,3,0,3,10,0.3,"Most Prevalent Religion, Number of Colours in the country's flag, Overall population",66,6,9,"1, 9, 6",3,1,1,7.5,0,0,"MONGOLIA, NEPAL, BHUTAN"
p75,3,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Highest Point, Is the country landlocked?, Native Animals",66,8,8,"6, 8",2,1,8,6,1,8,"AUSTRIA, SWITZERLAND"
p75,3,2,History & Politics,SWITZERLAND,3,3,1,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?, Time Zone (UTC)",57,8,6,"5, 6",2,1,6,5,1,6,"AUSTRIA, SWITZERLAND"
p75,3,3,People & Culture,SWITZERLAND,3,3,0,3,10,0.3,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population",57,8,9,"5, 9",2,1,9,5,1,9,"AUSTRIA, SWITZERLAND"
p75,4,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"Native Animals, % area that is covered by forest",83,2,8,8,1,0,0,0,0,0,BRAZIL
p75,4,2,History & Politics,COLOMBIA,0,0,0,0,9,0,,72,2,10,10,1,0,0,0,0,0,BRAZIL
p75,4,3,People & Culture,COLOMBIA,1,1,0,1,10,0.1,Number of Colours in the country's flag,85,2,10,10,1,0,0,0,0,0,BRAZIL
p75,5,1,Geography,BOTSWANA,3,3,0,3,10,0.3,"Is the country landlocked?, Number of other countries it shares a land border with, Native Animals",65,7,7,7,1,0,0,0,0,0,ZAMBIA
p75,5,2,History & Politics,BOTSWANA,1,1,0,1,9,0.111111111,Most Exported Food Products,67,7,7,7,1,0,0,0,0,0,ZAMBIA
p75,5,3,People & Culture,BOTSWANA,3,3,0,3,10,0.3,"Number of Colours in the country's flag, Population in the capital city, Overall population",71,7,9,"1, 9",2,0,0,5,1,9,"ZAMBIA, BOTSUANA"
p75,6,1,Geography,GREECE,3,3,0,3,10,0.3,"Time Zone (UTC), Is the country landlocked?, Number of other countries it shares a land border with",69,7,6,"3, 6",2,0,0,4.5,0,0,"BELGIUM, CROATIA"
p75,6,2,History & Politics,GREECE,0,0,0,0,9,0,,71,7,6,"3, 5, 6",3,1,6,4,1,6,"BELGIUM, CROATIA, GREECE"
p75,6,3,People & Culture,GREECE,0,0,0,0,10,0,,80,7,9,"3, 5, 9",3,1,9,4,1,9,"BELGIUM, CROATIA, GREECE"
p76,1,1,Geography,GREECE,13,10,0,10,10,1,"Highest Point, Is the country landlocked?, Time Zone (UTC), % area that is covered by forest, Average Temperature (between 1991-2020), Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with, % area that is water, Area, Native Animals",54,7,7,"7, 6, 6, 5",4,0,0,6,0,0,"POLAND, ALBANIAN, SLOVENIA, RUMANIA"
p76,1,2,History & Politics,GREECE,9,9,0,9,9,1,"Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Does their government have a prime minister?, The Economist's Democracy Index Rating, Gini Index for Income Inequality, Does the country have a monarchy?, Most Exported Food Products, Global Passport Power Rank (2022), World Happiness Ranking",58,7,7,"7, 6, 6, 5",4,0,0,6,0,0,"POLAND, ALBANIAN, SLOVENIA, RUMANIA"
p76,1,3,People & Culture,GREECE,17,17,7,10,10,1,"Number of Colours in the country's flag, Population in the capital city, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Which side of the road do people drive on?, % of the population with internet access, Overall population, Population Density, Most Prevalent Religion, % area that is water, % area that is covered by forest, Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Is the country landlocked?, Time Zone (UTC), Native Animals",57,7,7,"7, 6, 6, 5, 3",5,0,0,5.4,0,0,"POLAND, ALBANIAN, SLOVENIA, RUMANIA, ITALY"
p76,2,1,Geography,SWITZERLAND,13,10,0,10,10,1,"Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Area, Average Rainfall in 2017 (mm per year), Highest Point, Is the country landlocked?, % area that is covered by forest, % area that is water, Time Zone (UTC), Native Animals",46,9,7,"4, 7, 6",3,0,0,5.666666667,0,0,"HUNGARY, CZECH REPUBLIC, AUSTRIA"
p76,2,2,History & Politics,SWITZERLAND,9,9,0,9,9,1,"The Economist's Democracy Index Rating, Most Exported Food Products, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, GDP per capita in 2022, Does their government have a prime minister?, Gini Index for Income Inequality, Global Passport Power Rank (2022)",46,9,7,"4, 7, 6",3,0,0,5.666666667,0,0,"HUNGARY, CZECH REPUBLIC, AUSTRIA"
p76,2,3,People & Culture,SWITZERLAND,10,10,0,10,10,1,"Number of medals at the Tokyo Olympics, Number of Colours in the country's flag, Population Density, Unemployment Rate % (2021), Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, % of the population with internet access, Which side of the road do people drive on?, Most Prevalent Religion, Population in the capital city",50,9,7,"4, 7, 6",3,0,0,5.666666667,0,0,"HUNGARY, CZECH REPUBLIC, AUSTRIA"
p76,3,1,Geography,BOTSWANA,13,10,0,10,10,1,"Average Rainfall in 2017 (mm per year), % area that is covered by forest, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Area, Time Zone (UTC), Native Animals, % area that is water, Is the country landlocked?, Highest Point",61,8,7,"6, 7",2,0,0,6.5,0,0,"ETHIOPIA, ZIMBABWE"
p76,3,2,History & Politics,BOTSWANA,9,9,0,9,9,1,"Global Passport Power Rank (2022), The Economist's Democracy Index Rating, World Happiness Ranking, Gini Index for Income Inequality, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Most Exported Food Products, GDP per capita in 2022, Does their government have a prime minister?",60,8,7,"6, 7, 4",3,0,0,5.666666667,0,0,"ETHIOPIA, ZIMBABWE, SOUTH SUDAN"
p76,3,3,People & Culture,BOTSWANA,10,10,0,10,10,1,"Population in the capital city, % of the population with internet access, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Overall population, Which side of the road do people drive on?, Number of Colours in the country's flag, Population Density, Most Prevalent Religion",63,8,7,"6, 7, 4, 3",4,0,0,5,0,0,"ETHIOPIA, ZIMBABWE, SOUTH SUDAN, UGANDA"
p76,4,1,Geography,SOUTH KOREA,10,10,0,10,10,1,"Area, Average Rainfall in 2017 (mm per year), Highest Point, Number of other countries it shares a land border with, Time Zone (UTC), Is the country landlocked?, Average Temperature (between 1991-2020), % area that is water, % area that is covered by forest, Native Animals",59,8,7,"6, 7, 6",3,1,7,6,1,7,"INDONESIA, SOUTH KOREA, NORTH KOREA"
p76,4,2,History & Politics,SOUTH KOREA,9,9,0,9,9,1,"The Economist's Democracy Index Rating, Most Exported Food Products, Does the country have a monarchy?, Does their government have a prime minister?, GDP per capita in 2022, Global Passport Power Rank (2022), World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Gini Index for Income Inequality",57,8,7,"6, 7, 6",3,1,7,6,1,7,"INDONESIA, SOUTH KOREA, NORTH KOREA"
p76,4,3,People & Culture,SOUTH KOREA,10,10,0,10,10,1,"Unemployment Rate % (2021), Number of Colours in the country's flag, Most Prevalent Religion, Overall population, Population in the capital city, Population Density, Number of medals at the Tokyo Olympics, % of the population with internet access, Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance",62,8,7,"6, 7, 6, 4",4,1,7,5.333333333,1,7,"INDONESIA, SOUTH KOREA, NORTH KOREA, MALASYA"
p76,5,1,Geography,MONGOLIA,12,10,0,10,10,1,"Native Animals, % area that is water, Time Zone (UTC), % area that is covered by forest, Average Temperature (between 1991-2020), Is the country landlocked?, Number of other countries it shares a land border with, Highest Point, Area, Average Rainfall in 2017 (mm per year)",56,7,7,"5, 7",2,1,7,5,1,7,"PAKISTAN, MONGOLIA"
p76,5,2,History & Politics,MONGOLIA,9,9,0,9,9,1,"Global Passport Power Rank (2022), Does their government have a prime minister?, Does the country have a monarchy?, GDP per capita in 2022, The Economist's Democracy Index Rating, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Gini Index for Income Inequality, World Happiness Ranking",59,7,7,"5, 7",2,1,7,5,1,7,"PAKISTAN, MONGOLIA"
p76,5,3,People & Culture,MONGOLIA,10,10,0,10,10,1,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, Which side of the road do people drive on?, Most Prevalent Religion, Population Density, Population in the capital city, Overall population, % of the population with internet access, Unemployment Rate % (2021)",70,7,8,"5, 8",2,1,8,5,1,8,"PAKISTAN, MONGOLIA"
p76,6,1,Geography,COLOMBIA,11,10,0,10,10,1,"Average Temperature (between 1991-2020), Highest Point, Time Zone (UTC), Native Animals, Area, Is the country landlocked?, % area that is covered by forest, % area that is water, Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year)",75,7,8,"6, 8",2,1,6,8,0,0,"COLOMBIA, ARGENTINA"
p76,6,2,History & Politics,COLOMBIA,12,12,3,9,9,1,"Native Animals, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), GDP per capita in 2022, Gini Index for Income Inequality, The Economist's Democracy Index Rating, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Does their government have a prime minister?, World Happiness Ranking, Most Exported Food Products",70,7,8,"6, 8, 7",3,1,6,7.5,0,0,"COLOMBIA, ARGENTINA, PERU"
p76,6,3,People & Culture,COLOMBIA,10,10,0,10,10,1,"Number of Colours in the country's flag, Population in the capital city, % of the population with internet access, Unemployment Rate % (2021), Which side of the road do people drive on?, Overall population, Population Density, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, Most Prevalent Religion",74,7,8,"8, 7, 7",3,1,8,7,1,8,"COLOMBIA, ARGENTINA, PERU"
p77,1,1,Geography,GREECE,12,10,0,10,10,1,"Number of other countries it shares a land border with, Native Animals, Highest Point, Average Temperature (between 1991-2020), Is the country landlocked?, Area, % area that is covered by forest, % area that is water, Average Rainfall in 2017 (mm per year), Time Zone (UTC)",0,10,1,1,1,0,0,0,0,0,FINLAND
p77,1,2,History & Politics,GREECE,6,6,0,6,9,0.666666667,"Does their government have a prime minister?, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, Gini Index for Income Inequality, World Happiness Ranking",0,10,1,1,1,0,0,0,0,0,CROATIA
p77,1,3,People & Culture,GREECE,9,8,0,8,10,0.8,"Population in the capital city, Overall population, Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population Density, Unemployment Rate % (2021), % of the population with internet access, Which side of the road do people drive on?",0,10,1,1,1,0,0,0,0,0,CROATIA
p77,2,1,Geography,MONGOLIA,4,4,0,4,10,0.4,"Is the country landlocked?, Number of other countries it shares a land border with, Time Zone (UTC), Area",0,9,2,"2, 1",2,1,2,1,1,2,"MONGOLIA, KOREA"
p77,2,2,History & Politics,MONGOLIA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, Does their government have a prime minister?, World Happiness Ranking",0,9,2,"2, 1",2,1,2,1,1,2,"MONGOLIA, KOREA"
p77,2,3,People & Culture,MONGOLIA,1,1,0,1,10,0.1,Most Prevalent Religion,34,9,5,5,1,1,5,0,1,5,MONGOLIA
p77,3,1,Geography,BOTSWANA,6,5,0,5,10,0.5,"Number of other countries it shares a land border with, Is the country landlocked?, Area, Native Animals, Time Zone (UTC)",0,9,2,2,1,0,0,0,0,0,KENYA
p77,3,2,History & Politics,BOTSWANA,2,2,0,2,9,0.222222222,"Does the country have a monarchy?, Does their government have a prime minister?",0,9,2,2,1,0,0,0,0,0,KENYA
p77,3,3,People & Culture,BOTSWANA,3,3,0,3,10,0.3,"Population Density, Number of Colours in the country's flag, Most Prevalent Religion",28,9,4,4,1,0,0,0,0,0,KENYA
p77,4,1,Geography,COLOMBIA,6,5,0,5,10,0.5,"Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with, Area, Average Rainfall in 2017 (mm per year)",0,8,1,1,1,0,0,0,0,0,BOLIVIA
p77,4,2,History & Politics,COLOMBIA,4,3,0,3,9,0.333333333,"Does the country have a monarchy?, Does their government have a prime minister?, Most Exported Food Products",0,8,1,1,1,0,0,0,0,0,BOLIVIA
p77,4,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Overall population, Number of medals at the Tokyo Olympics, Number of Colours in the country's flag",8,8,5,5,1,0,0,0,0,0,BOLIVIA
p77,5,1,Geography,SOUTH KOREA,4,4,0,4,10,0.4,"Time Zone (UTC), % area that is covered by forest, Native Animals, Number of other countries it shares a land border with",0,10,2,2,1,0,0,0,0,0,JAPAN
p77,5,2,History & Politics,SOUTH KOREA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, Does their government have a prime minister?, Most Exported Food Products",0,10,2,2,1,0,0,0,0,0,JAPAN
p77,5,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Population Density, Most Prevalent Religion, Number of Colours in the country's flag",0,10,2,"2, 2",2,1,2,2,0,0,"JAPAN, SOUTH KOREA"
p77,6,1,Geography,SWITZERLAND,4,4,0,4,10,0.4,"Time Zone (UTC), Native Animals, Number of other countries it shares a land border with, Is the country landlocked?",0,7,1,1,1,0,0,0,0,0,CZECH REPUBLIC
p77,6,2,History & Politics,SWITZERLAND,5,4,0,4,9,0.444444444,"Does the country have a monarchy?, Most Exported Food Products, Does their government have a prime minister?, Global Passport Power Rank (2022)",13,7,6,"1, 6",2,0,0,3.5,0,0,"CZECH REPUBLIC, SWEDEN"
p77,6,3,People & Culture,SWITZERLAND,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Overall population",42,7,7,"1, 7",2,0,0,4,0,0,"CZECH REPUBLIC, SWEDEN"
p78,1,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Is the country landlocked?, Time Zone (UTC), Native Animals",26,8,3,"3, 3, 2",3,0,0,2.666666667,0,0,"ITALY, FRANCH, GERMANY"
p78,1,2,History & Politics,SWITZERLAND,4,4,0,4,9,0.444444444,"Global Passport Power Rank (2022), Most Exported Food Products, Does the country have a monarchy?, World Happiness Ranking",26,8,3,"3, 3, 3",3,0,0,3,0,0,"ITALY, FRANCH, GERMANY"
p78,1,3,People & Culture,SWITZERLAND,1,1,0,1,10,0.1,"Number of FIFA World Cups that the country's team qualified for, and their best performance",23,8,4,4,1,0,0,0,0,0,PORTUGAL
p78,2,1,Geography,MONGOLIA,7,6,0,6,10,0.6,"Native Animals, Is the country landlocked?, Area, Time Zone (UTC), % area that is covered by forest, % area that is water",19,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"NEPAL, BHUTAN, THAILAND"
p78,2,2,History & Politics,MONGOLIA,3,3,0,3,9,0.333333333,"World Happiness Ranking, Does the country have a monarchy?, Global Passport Power Rank (2022)",16,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"NEPAL, BHUTAN, THAILAND"
p78,2,3,People & Culture,MONGOLIA,3,3,0,3,10,0.3,"Population in the capital city, Number of Colours in the country's flag, Overall population",24,8,5,5,1,0,0,0,0,0,NEPAL
p78,3,1,Geography,SOUTH KOREA,7,5,0,5,10,0.5,"Is the country landlocked?, Time Zone (UTC), Area, Number of other countries it shares a land border with, % area that is covered by forest",31,6,6,"5, 6, 6",3,1,6,5.5,1,6,"CHINA, SOUTH KOREA, NORTH KOREA"
p78,3,2,History & Politics,SOUTH KOREA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, Global Passport Power Rank (2022), GDP per capita in 2022",23,6,6,"5, 6, 6",3,1,6,5.5,1,6,"CHINA, SOUTH KOREA, NORTH KOREA"
p78,3,3,People & Culture,SOUTH KOREA,1,1,0,1,10,0.1,Most Prevalent Religion,69,6,6,6,1,1,6,0,1,6,SOUTH KOREA
p78,4,1,Geography,BOTSWANA,0,0,0,0,10,0,,21,7,6,"5, 6, 6",3,0,0,5.666666667,0,0,"LIBYA, SUDAN, ALGERIA"
p78,4,2,History & Politics,BOTSWANA,5,5,3,2,9,0.222222222,"Native Animals, Is the country landlocked?, Time Zone (UTC), World Happiness Ranking, Does the country have a monarchy?",14,7,6,"5, 6, 6, 6",4,0,0,5.75,0,0,"LIBYA, SUDAN, ALGERIA, ZAMBIA"
p78,4,3,People & Culture,BOTSWANA,1,1,0,1,10,0.1,"Number of FIFA World Cups that the country's team qualified for, and their best performance",27,7,6,"6, 6",2,0,0,6,0,0,"SUDAN, ZAMBIA"
p78,5,1,Geography,COLOMBIA,4,4,0,4,10,0.4,"Is the country landlocked?, Native Animals, Time Zone (UTC), Area",20,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"PERU, CHILE, BRAZIL"
p78,5,2,History & Politics,COLOMBIA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, World Happiness Ranking, Does their government have a prime minister?",33,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"PERU, CHILE, BRAZIL"
p78,5,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Overall population, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",30,8,6,"5, 6",2,0,0,5.5,0,0,"PERU, CHILE"
p78,6,1,Geography,GREECE,3,3,0,3,10,0.3,"Area, Time Zone (UTC), Is the country landlocked?",19,7,6,"5, 6, 6",3,0,0,5.666666667,0,0,"POLAND, GERMANY, SWEDEN"
p78,6,2,History & Politics,GREECE,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, World Happiness Ranking, Global Passport Power Rank (2022)",30,7,6,"5, 6, 6",3,1,6,5.5,0,0,"POLAND, SWEDEN, GREECE"
p78,6,3,People & Culture,GREECE,3,3,0,3,10,0.3,"Population Density, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance",34,7,6,"5, 6, 6",3,1,6,5.5,0,0,"POLAND, SWEDEN, GREECE"
