participantID,trialNum,stage,stageName,trueCountry,infoRequests,information,differentials,correct,correctCountryText,correctCountryIdx
5d6e3252dfe6d10001dbe508,6,2,2. Economy & Politics,SOUTH KOREA,10,"Most Exported Food Products, World Happiness Ranking, Gini Index for Income Inequality, Does their government have a prime minister?, Global Passport Power Rank (2022), GDP per capita in 2022, The Economist's Democracy Index Rating, GDP per capita in 2022, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?","INDONESIA, SOUTH KOREA",1,SOUTH KOREA,2
5d6e3252dfe6d10001dbe508,6,3,3. People & Culture,SOUTH KOREA,10,"Overall population, % of the population with internet access, Number of Colours in the country's flag, Population Density, Unemployment Rate % (2021), Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Most Prevalent Religion, Number of medals at the Tokyo Olympics, Which side of the road do people drive on?","INDONESIA, SOUTH KOREA",1,SOUTH KOREA,2
5db050bee16e28001752bc92,1,1,1. Geography,SWITZERLAND,11,"Is the country landlocked?, Highest Point, Time Zone (UTC), Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with, Native Animals, Area, % area that is water, % area that is covered by forest, Average Temperature (between 1991-2020), Is the country landlocked?",PORTUGAL,0,0,0
5db050bee16e28001752bc92,1,2,2. Economy & Politics,SWITZERLAND,9,"Gini Index for Income Inequality, Does the country have a monarchy?, Global Passport Power Rank (2022), Most Exported Food Products, The Economist's Democracy Index Rating, GDP per capita in 2022, Does their government have a prime minister?, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?","PORTUGAL, POLAND",0,0,0
5db050bee16e28001752bc92,1,3,3. People & Culture,SWITZERLAND,10,"Overall population, Unemployment Rate % (2021), Population Density, Population in the capital city, Number of medals at the Tokyo Olympics, % of the population with internet access, Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Which side of the road do people drive on?, Number of Colours in the country's flag","PORTUGAL, POLAND, SWIZERLAND",1,SWIZERLAND,3
5db050bee16e28001752bc92,2,1,1. Geography,SOUTH KOREA,6,"Area, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Time Zone (UTC), Native Animals, Is the country landlocked?",JAPAN,0,0,0
5db050bee16e28001752bc92,2,2,2. Economy & Politics,SOUTH KOREA,9,"GDP per capita in 2022, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Most Exported Food Products, Global Passport Power Rank (2022), World Happiness Ranking, Does their government have a prime minister?, Gini Index for Income Inequality, The Economist's Democracy Index Rating","JAPAN, SOUTH KOREA",1,SOUTH KOREA,2
5db050bee16e28001752bc92,2,3,3. People & Culture,SOUTH KOREA,1,Overall population,"JAPAN, SOUTH KOREA",1,SOUTH KOREA,2
5db050bee16e28001752bc92,3,1,1. Geography,COLOMBIA,6,"% area that is water, Number of other countries it shares a land border with, Is the country landlocked?, Highest Point, Time Zone (UTC), Area",BRAZIL,0,0,0
5db050bee16e28001752bc92,3,2,2. Economy & Politics,COLOMBIA,3,"% area that is water, Area, Global Passport Power Rank (2022)","BRAZIL, MEXICO",0,0,0
5db050bee16e28001752bc92,3,3,3. People & Culture,COLOMBIA,4,"Number of Colours in the country's flag, Overall population, Number of Colours in the country's flag, Population Density","BRAZIL, MEXICO, USA",0,0,0
5db050bee16e28001752bc92,4,1,1. Geography,MONGOLIA,5,"Time Zone (UTC), Area, Is the country landlocked?, Highest Point, Number of other countries it shares a land border with",CHINA,0,0,0
5db050bee16e28001752bc92,4,2,2. Economy & Politics,MONGOLIA,4,"The Economist's Democracy Index Rating, GDP per capita in 2022, Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?","CHINA, MALAYSIA",0,0,0
5db050bee16e28001752bc92,4,3,3. People & Culture,MONGOLIA,6,"Population Density, Unemployment Rate % (2021), Most Prevalent Religion, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population","CHINA, MALAYSIA, NEPAL",0,0,0
5db050bee16e28001752bc92,5,1,1. Geography,GREECE,6,"Native Animals, Time Zone (UTC), Average Temperature (between 1991-2020), % area that is covered by forest, Number of other countries it shares a land border with, Is the country landlocked?",AUSTRIA,0,0,0
5db050bee16e28001752bc92,5,2,2. Economy & Politics,GREECE,9,"GDP per capita in 2022, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Does the country have a monarchy?, World Happiness Ranking, Global Passport Power Rank (2022), Most Exported Food Products, The Economist's Democracy Index Rating, World Happiness Ranking",AUSTRIA,0,0,0
5db050bee16e28001752bc92,5,3,3. People & Culture,GREECE,5,"Population in the capital city, Population Density, Overall population, Which side of the road do people drive on?, Most Prevalent Religion","AUSTRIA, ITALY",0,0,0
5db050bee16e28001752bc92,6,1,1. Geography,BOTSWANA,7,"% area that is covered by forest, Time Zone (UTC), Is the country landlocked?, Number of other countries it shares a land border with, Area, Number of other countries it shares a land border with, Area",SOUTH AFRICA,0,0,0
5db050bee16e28001752bc92,6,2,2. Economy & Politics,BOTSWANA,2,"Does their government have a prime minister?, Global Passport Power Rank (2022)",SOUTH AFRICA,0,0,0
5db050bee16e28001752bc92,6,3,3. People & Culture,BOTSWANA,2,"Population Density, Overall population","SOUTH AFRICA, NIGERIA",0,0,0
5dd3df439ca8a33c3460fe11,1,1,1. Geography,GREECE,0,NA,"SPAIN, PORTUGAL, ITALY, ENGLAND, GREECE, IRELAND, SCOTLAND, RUSSIA, POLAND, SWITZERLAND",1,GREECE,5
5dd3df439ca8a33c3460fe11,1,2,2. Economy & Politics,GREECE,3,"Does their government have a prime minister?, GDP per capita in 2022, Global Passport Power Rank (2022)","SPAIN, PORTUGAL, ITALY, ENGLAND, GREECE, IRELAND, SCOTLAND, RUSSIA, POLAND, SWITZERLAND",1,GREECE,5
5dd3df439ca8a33c3460fe11,1,3,3. People & Culture,GREECE,0,NA,"SPAIN, PORTUGAL, ITALY, ENGLAND, GREECE, IRELAND, SCOTLAND, RUSSIA, POLAND, SWITZERLAND",1,GREECE,5
5dd3df439ca8a33c3460fe11,2,1,1. Geography,BOTSWANA,0,NA,"NIGERIA, KENYA, GHANA, MORROCO, UGANDA, SOMALIA, TUNISIA",0,0,0
5dd3df439ca8a33c3460fe11,2,2,2. Economy & Politics,BOTSWANA,5,"Most Exported Food Products, Most Exported Food Products, World Happiness Ranking, World Happiness Ranking, Does their government have a prime minister?","NIGERIA, KENYA, GHANA, MORROCO, UGANDA, SOMALIA, TUNISIA",0,0,0
5dd3df439ca8a33c3460fe11,2,3,3. People & Culture,BOTSWANA,4,"Number of medals at the Tokyo Olympics, Unemployment Rate % (2021), Number of FIFA World Cups that the country's team qualified for, and their best performance, % of the population with internet access","NIGERIA, KENYA, GHANA, MORROCO, UGANDA, SOMALIA, TUNISIA",0,0,0
5dd3df439ca8a33c3460fe11,3,1,1. Geography,SOUTH KOREA,0,NA,"JAPAN, INDIA, CHINA, RUSSIA, IRAN, BANGLADESH, NEPAL, IRAQ",0,0,0
5dd3df439ca8a33c3460fe11,3,2,2. Economy & Politics,SOUTH KOREA,8,"Gini Index for Income Inequality, World Happiness Ranking, Does their government have a prime minister?, GDP per capita in 2022, Global Passport Power Rank (2022), Does the country have a monarchy?, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?","JAPAN, INDIA, CHINA, RUSSIA, IRAN, BANGLADESH, NEPAL, IRAQ",0,0,0
5dd3df439ca8a33c3460fe11,3,3,3. People & Culture,SOUTH KOREA,2,"Number of Colours in the country's flag, Population Density","JAPAN, INDIA, CHINA, RUSSIA, IRAN, BANGLADESH, NEPAL, IRAQ",0,0,0
5dd3df439ca8a33c3460fe11,4,1,1. Geography,MONGOLIA,0,NA,"CHINA, JAPAN, INDIA, SOUTH KOREA, THAILAND, SINGAPORE, IRAN, NEPAL",0,0,0
5dd3df439ca8a33c3460fe11,4,2,2. Economy & Politics,MONGOLIA,6,"Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, The Economist's Democracy Index Rating, Does the country have a monarchy?, Does their government have a prime minister?, World Happiness Ranking","CHINA, JAPAN, INDIA, SOUTH KOREA, THAILAND, SINGAPORE, IRAN, NEPAL",0,0,0
5dd3df439ca8a33c3460fe11,4,3,3. People & Culture,MONGOLIA,4,"Most Prevalent Religion, Overall population, Number of medals at the Tokyo Olympics, Number of Colours in the country's flag","CHINA, JAPAN, INDIA, SOUTH KOREA, THAILAND, SINGAPORE, IRAN, NEPAL",0,0,0
5dd3df439ca8a33c3460fe11,5,1,1. Geography,COLOMBIA,0,NA,"BRAZIL, AREGENTINA, COLUMBIA, PERU, CHILE",1,COLUMBIA,3
5dd3df439ca8a33c3460fe11,5,2,2. Economy & Politics,COLOMBIA,4,"Does their government have a prime minister?, Most Exported Food Products, World Happiness Ranking, Does the country have a monarchy?","BRAZIL, AREGENTINA, COLUMBIA, PERU, CHILE",1,COLUMBIA,3
5dd3df439ca8a33c3460fe11,5,3,3. People & Culture,COLOMBIA,3,"Number of Colours in the country's flag, Overall population, Number of medals at the Tokyo Olympics","BRAZIL, AREGENTINA, COLUMBIA, PERU, CHILE",1,COLUMBIA,3
5dd3df439ca8a33c3460fe11,6,1,1. Geography,SWITZERLAND,0,NA,"GREECE, SPAIN, FRANCE, ITALY, RUSSIA, ENGLAND, SCOTLAND, WALES, IRELAND, POLAND, SWITERLAND, GREENLAND",1,SWITERLAND,11
5dd3df439ca8a33c3460fe11,6,2,2. Economy & Politics,SWITZERLAND,4,"Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Most Exported Food Products, Does the country have a monarchy?","GREECE, SPAIN, FRANCE, ITALY, RUSSIA",0,0,0
5dd3df439ca8a33c3460fe11,6,3,3. People & Culture,SWITZERLAND,4,"Number of medals at the Tokyo Olympics, Overall population, Population in the capital city, Number of Colours in the country's flag","GREECE, SPAIN, FRANCE, ITALY, RUSSIA",0,0,0
5e4dc0e1506e2f222ce980be,1,1,1. Geography,GREECE,15,"Native Animals, Average Temperature (between 1991-2020), Average Rainfall in 2017 (mm per year), Time Zone (UTC), % area that is covered by forest, Area, Is the country landlocked?, Highest Point, Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), % area that is water, Number of other countries it shares a land border with, Average Temperature (between 1991-2020), Time Zone (UTC), Time Zone (UTC)",UKRAINE,0,0,0
5e4dc0e1506e2f222ce980be,1,2,2. Economy & Politics,GREECE,11,"Number of other countries it shares a land border with, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, GDP per capita in 2022, World Happiness Ranking, Gini Index for Income Inequality, Does their government have a prime minister?, World Happiness Ranking, The Economist's Democracy Index Rating, Global Passport Power Rank (2022)","UKRAINE, POLAND",0,0,0
5e4dc0e1506e2f222ce980be,1,3,3. People & Culture,GREECE,12,"Overall population, Most Prevalent Religion, Number of Colours in the country's flag, Most Prevalent Religion, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Which side of the road do people drive on?, Population in the capital city, Unemployment Rate % (2021), Number of medals at the Tokyo Olympics, % of the population with internet access, Population Density","UKRAINE, POLAND, BULGARIA",0,0,0
5e4dc0e1506e2f222ce980be,2,1,1. Geography,BOTSWANA,6,"Is the country landlocked?, Native Animals, Number of other countries it shares a land border with, % area that is water, % area that is water, Highest Point",GHANA,0,0,0
5e4dc0e1506e2f222ce980be,2,2,2. Economy & Politics,BOTSWANA,0,NA,GHANA,0,0,0
5e4dc0e1506e2f222ce980be,2,3,3. People & Culture,BOTSWANA,0,NA,GHANA,0,0,0
5e4dc0e1506e2f222ce980be,3,1,1. Geography,COLOMBIA,11,"Highest Point, Time Zone (UTC), Area, Area, % area that is water, Native Animals, % area that is covered by forest, Average Rainfall in 2017 (mm per year), Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Highest Point",BRAZIL,0,0,0
5e4dc0e1506e2f222ce980be,3,2,2. Economy & Politics,COLOMBIA,5,"GDP per capita in 2022, Does the country have a monarchy?, The Economist's Democracy Index Rating, Global Passport Power Rank (2022), World Happiness Ranking",BRAZIL,0,0,0
5e4dc0e1506e2f222ce980be,3,3,3. People & Culture,COLOMBIA,0,NA,BRAZIL,0,0,0
5e4dc0e1506e2f222ce980be,4,1,1. Geography,SWITZERLAND,11,"Time Zone (UTC), % area that is water, Area, Highest Point, Native Animals, Number of other countries it shares a land border with, % area that is water, Area, Average Temperature (between 1991-2020), Time Zone (UTC), Average Rainfall in 2017 (mm per year)",BULGARIA,0,0,0
5e4dc0e1506e2f222ce980be,4,2,2. Economy & Politics,SWITZERLAND,11,"Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, The Economist's Democracy Index Rating, World Happiness Ranking, Does their government have a prime minister?, Global Passport Power Rank (2022), Gini Index for Income Inequality, Most Exported Food Products, GDP per capita in 2022","BULGARIA, FINLAND",0,0,0
5e4dc0e1506e2f222ce980be,4,3,3. People & Culture,SWITZERLAND,1,Overall population,"BULGARIA, FINLAND, SWEDEN",0,0,0
5e4dc0e1506e2f222ce980be,5,1,1. Geography,MONGOLIA,4,"Area, Is the country landlocked?, Time Zone (UTC), Average Rainfall in 2017 (mm per year)",HONK KONG,0,0,0
5e4dc0e1506e2f222ce980be,5,2,2. Economy & Politics,MONGOLIA,0,NA,HONK KONG,0,0,0
5e4dc0e1506e2f222ce980be,5,3,3. People & Culture,MONGOLIA,0,NA,HONK KONG,0,0,0
5e4dc0e1506e2f222ce980be,6,1,1. Geography,SOUTH KOREA,2,"Average Temperature (between 1991-2020), Time Zone (UTC)",HONK KONG,0,0,0
5e4dc0e1506e2f222ce980be,6,2,2. Economy & Politics,SOUTH KOREA,2,"Global Passport Power Rank (2022), GDP per capita in 2022",HONK KONG,0,0,0
5e4dc0e1506e2f222ce980be,6,3,3. People & Culture,SOUTH KOREA,0,NA,HONK KONG,0,0,0
5e57a0020c3c6a14a1624031,1,1,1. Geography,BOTSWANA,6,"Highest Point, Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, Area, % area that is covered by forest","CHAD, NIGER, SUDAN",0,0,0
5e57a0020c3c6a14a1624031,1,2,2. Economy & Politics,BOTSWANA,2,"Most Exported Food Products, Does the country have a monarchy?","CHAD, NIGER, SUDAN, SOUTH-SUDAN",0,0,0
5e57a0020c3c6a14a1624031,1,3,3. People & Culture,BOTSWANA,2,"Population Density, % of the population with internet access","CHAD, NIGER, SUDAN, SOUTH-SUDAN, NIGERIA",0,0,0
5e57a0020c3c6a14a1624031,2,1,1. Geography,MONGOLIA,5,"Is the country landlocked?, % area that is water, Native Animals, Area, Time Zone (UTC)","NEPAL, MONGOLIA, KAZAHSTAN",1,MONGOLIA,2
5e57a0020c3c6a14a1624031,2,2,2. Economy & Politics,MONGOLIA,4,"Is the country landlocked?, Area, % area that is covered by forest, Number of other countries it shares a land border with","NEPAL, MONGOLIA, KAZAHSTAN, AFGANISTAN",1,MONGOLIA,2
5e57a0020c3c6a14a1624031,2,3,3. People & Culture,MONGOLIA,1,Most Prevalent Religion,"NEPAL, MONGOLIA",1,MONGOLIA,2
5e57a0020c3c6a14a1624031,3,1,1. Geography,GREECE,7,"Native Animals, Area, Time Zone (UTC), % area that is covered by forest, Is the country landlocked?, Number of other countries it shares a land border with, % area that is water","POLAND, FINNLAND, SWEDEN, BELARUS, UKRAINE",0,0,0
5e57a0020c3c6a14a1624031,3,2,2. Economy & Politics,GREECE,8,"Area, Native Animals, World Happiness Ranking, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Most Exported Food Products, The Economist's Democracy Index Rating","GREECE, ROMANIA, POLAND, BULGARIA",1,GREECE,1
5e57a0020c3c6a14a1624031,3,3,3. People & Culture,GREECE,5,"Population in the capital city, Number of Colours in the country's flag, Most Prevalent Religion, Overall population, Population Density",GREECE,1,GREECE,1
5e57a0020c3c6a14a1624031,4,1,1. Geography,SWITZERLAND,5,"Number of other countries it shares a land border with, Native Animals, Is the country landlocked?, Time Zone (UTC), Area","AUSTRIA, SWITZERLAND",1,SWITZERLAND,2
5e57a0020c3c6a14a1624031,4,2,2. Economy & Politics,SWITZERLAND,2,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?",AUSTRIA,0,0,0
5e57a0020c3c6a14a1624031,4,3,3. People & Culture,SWITZERLAND,0,NA,AUSTRIA,0,0,0
5e57a0020c3c6a14a1624031,5,1,1. Geography,COLOMBIA,4,"Area, Is the country landlocked?, Native Animals, Number of other countries it shares a land border with","ARGENTINA, PERU, CHILE",0,0,0
5e57a0020c3c6a14a1624031,5,2,2. Economy & Politics,COLOMBIA,1,Most Exported Food Products,"ARGENTINA, PERU, CHILE",0,0,0
5e57a0020c3c6a14a1624031,5,3,3. People & Culture,COLOMBIA,3,"Most Prevalent Religion, Overall population, Number of Colours in the country's flag","ARGENTINA, PERU, CHILE",0,0,0
5e57a0020c3c6a14a1624031,6,1,1. Geography,SOUTH KOREA,6,"Time Zone (UTC), Is the country landlocked?, Area, Number of other countries it shares a land border with, Native Animals, Area","SOUTH-KOREA, JAPAN",1,SOUTH-KOREA,1
5e57a0020c3c6a14a1624031,6,2,2. Economy & Politics,SOUTH KOREA,6,"Most Exported Food Products, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, The Economist's Democracy Index Rating, World Happiness Ranking, Does the country have a monarchy?","SOUTH-KOREA, JAPAN",1,SOUTH-KOREA,1
5e57a0020c3c6a14a1624031,6,3,3. People & Culture,SOUTH KOREA,1,Number of Colours in the country's flag,SOUTH-KOREA,1,SOUTH-KOREA,1
5e93138a7d69590115fa1e21,1,1,1. Geography,COLOMBIA,1,Number of other countries it shares a land border with,BOLIVIA,0,0,0
5e93138a7d69590115fa1e21,1,2,2. Economy & Politics,COLOMBIA,2,"Most Exported Food Products, Does their government have a prime minister?","BOLIVIA, COLUMBIA",1,COLUMBIA,2
5e93138a7d69590115fa1e21,1,3,3. People & Culture,COLOMBIA,2,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population","BOLIVIA, COLUMBIA, PERU",1,COLUMBIA,2
5e93138a7d69590115fa1e21,2,1,1. Geography,BOTSWANA,2,"Is the country landlocked?, Number of other countries it shares a land border with",DRC,0,0,0
5e93138a7d69590115fa1e21,2,2,2. Economy & Politics,BOTSWANA,1,Most Exported Food Products,"DRC, TANZANIA",0,0,0
5e93138a7d69590115fa1e21,2,3,3. People & Culture,BOTSWANA,2,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion","DRC, TANZANIA, GAMBIA",0,0,0
5e93138a7d69590115fa1e21,3,1,1. Geography,SOUTH KOREA,1,Native Animals,SOUTH KOREA,1,SOUTH KOREA,1
5e93138a7d69590115fa1e21,3,2,2. Economy & Politics,SOUTH KOREA,2,"Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?",SOUTH KOREA,1,SOUTH KOREA,1
5e93138a7d69590115fa1e21,3,3,3. People & Culture,SOUTH KOREA,3,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Most Prevalent Religion",SOUTH KOREA,1,SOUTH KOREA,1
5e93138a7d69590115fa1e21,4,1,1. Geography,SWITZERLAND,2,"Is the country landlocked?, Highest Point",SWITZERLAND,1,SWITZERLAND,1
5e93138a7d69590115fa1e21,4,2,2. Economy & Politics,SWITZERLAND,2,"Does the country have a monarchy?, Most Exported Food Products","SWITZERLAND, ESTONIA",1,SWITZERLAND,1
5e93138a7d69590115fa1e21,4,3,3. People & Culture,SWITZERLAND,1,% of the population with internet access,"SWITZERLAND, ESTONIA, LITHUANIA",1,SWITZERLAND,1
5e93138a7d69590115fa1e21,5,1,1. Geography,MONGOLIA,3,"Time Zone (UTC), Native Animals, Number of other countries it shares a land border with",TIBET,0,0,0
5e93138a7d69590115fa1e21,5,2,2. Economy & Politics,MONGOLIA,3,"Does the country have a monarchy?, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?",TIBET,0,0,0
5e93138a7d69590115fa1e21,5,3,3. People & Culture,MONGOLIA,2,"Overall population, Most Prevalent Religion",TIBET,0,0,0
5e93138a7d69590115fa1e21,6,1,1. Geography,GREECE,2,"Time Zone (UTC), Is the country landlocked?",GERMANY,0,0,0
5e93138a7d69590115fa1e21,6,2,2. Economy & Politics,GREECE,4,"Does the country have a monarchy?, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022)",GERMANY,0,0,0
5e93138a7d69590115fa1e21,6,3,3. People & Culture,GREECE,1,"Number of FIFA World Cups that the country's team qualified for, and their best performance","GERMANY, SWEDEN",0,0,0
5f5a69a0b2b7c2119ecf07bf,1,1,1. Geography,SWITZERLAND,3,"Number of other countries it shares a land border with, Native Animals, Highest Point","FRANCE, ITALY, SWITZERLAND",1,SWITZERLAND,3
5f5a69a0b2b7c2119ecf07bf,1,2,2. Economy & Politics,SWITZERLAND,4,"Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, Does the country have a monarchy?, Global Passport Power Rank (2022)","FRANCE, ITALY, SWITZERLAND, GERMANY",1,SWITZERLAND,3
5f5a69a0b2b7c2119ecf07bf,1,3,3. People & Culture,SWITZERLAND,4,"Number of Colours in the country's flag, Population in the capital city, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance","FRANCE, ITALY, SWITZERLAND, GERMANY",1,SWITZERLAND,3
5f5a69a0b2b7c2119ecf07bf,2,1,1. Geography,MONGOLIA,4,"Is the country landlocked?, Native Animals, Average Temperature (between 1991-2020), Number of other countries it shares a land border with",CHINA,0,0,0
5f5a69a0b2b7c2119ecf07bf,2,2,2. Economy & Politics,MONGOLIA,4,"Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Most Exported Food Products, Does the country have a monarchy?","CHINA, RUSSIA",0,0,0
5f5a69a0b2b7c2119ecf07bf,2,3,3. People & Culture,MONGOLIA,4,"Population Density, Overall population, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance","CHINA, RUSSIA, UZBEKISTAN",0,0,0
5f5a69a0b2b7c2119ecf07bf,3,1,1. Geography,GREECE,5,"Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, Area, Average Temperature (between 1991-2020)","ENGLAND, WALES",0,0,0
5f5a69a0b2b7c2119ecf07bf,3,2,2. Economy & Politics,GREECE,4,"Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Does the country have a monarchy?","ENGLAND, WALES, FRANCE",0,0,0
5f5a69a0b2b7c2119ecf07bf,3,3,3. People & Culture,GREECE,5,"Population in the capital city, Which side of the road do people drive on?, Overall population, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance","ENGLAND, WALES, FRANCE, SCOTLAND",0,0,0
5f5a69a0b2b7c2119ecf07bf,4,1,1. Geography,SOUTH KOREA,4,"Area, Is the country landlocked?, Native Animals, Number of other countries it shares a land border with",NORTH KOREA,0,0,0
5f5a69a0b2b7c2119ecf07bf,4,2,2. Economy & Politics,SOUTH KOREA,4,"Global Passport Power Rank (2022), Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products","NORTH KOREA, JAPAN",0,0,0
5f5a69a0b2b7c2119ecf07bf,4,3,3. People & Culture,SOUTH KOREA,6,"Overall population, Population in the capital city, Which side of the road do people drive on?, Most Prevalent Religion, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance","NORTH KOREA, JAPAN, KAZAKHSTAN",0,0,0
5f5a69a0b2b7c2119ecf07bf,5,1,1. Geography,BOTSWANA,6,"Area, Average Temperature (between 1991-2020), Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, Is the country landlocked?",KONGO,0,0,0
5f5a69a0b2b7c2119ecf07bf,5,2,2. Economy & Politics,BOTSWANA,2,"Most Exported Food Products, Does the country have a monarchy?",KONGO,0,0,0
5f5a69a0b2b7c2119ecf07bf,5,3,3. People & Culture,BOTSWANA,6,"Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, Most Prevalent Religion, Number of Colours in the country's flag, Overall population",KONGO,0,0,0
5f5a69a0b2b7c2119ecf07bf,6,1,1. Geography,COLOMBIA,4,"Is the country landlocked?, Area, Native Animals, Number of other countries it shares a land border with","BRAZIL, ARGENTINA",0,0,0
5f5a69a0b2b7c2119ecf07bf,6,2,2. Economy & Politics,COLOMBIA,2,"Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products","BRAZIL, ARGENTINA",0,0,0
5f5a69a0b2b7c2119ecf07bf,6,3,3. People & Culture,COLOMBIA,5,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion, Population Density, Overall population","BRAZIL, ARGENTINA, COLUMBIA",1,COLUMBIA,3
5f761e5106b786071f45b4aa,1,1,1. Geography,SOUTH KOREA,4,"Time Zone (UTC), Number of other countries it shares a land border with, Highest Point, Is the country landlocked?",JAPAN,0,0,0
5f761e5106b786071f45b4aa,1,2,2. Economy & Politics,SOUTH KOREA,6,"Global Passport Power Rank (2022), Gini Index for Income Inequality, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, The Economist's Democracy Index Rating, Global Passport Power Rank (2022)",JAPAN,0,0,0
5f761e5106b786071f45b4aa,1,3,3. People & Culture,SOUTH KOREA,5,"Number of Colours in the country's flag, Population in the capital city, Number of medals at the Tokyo Olympics, Most Prevalent Religion, % of the population with internet access",JAPAN,0,0,0
5f761e5106b786071f45b4aa,2,1,1. Geography,COLOMBIA,2,"Time Zone (UTC), Highest Point","BRASIL, ARGENTINA",0,0,0
5f761e5106b786071f45b4aa,2,2,2. Economy & Politics,COLOMBIA,2,"World Happiness Ranking, Global Passport Power Rank (2022)","BRASIL, ARGENTINA",0,0,0
5f761e5106b786071f45b4aa,2,3,3. People & Culture,COLOMBIA,3,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Overall population",BRASIL,0,0,0
5f761e5106b786071f45b4aa,3,1,1. Geography,BOTSWANA,5,"Average Rainfall in 2017 (mm per year), Average Rainfall in 2017 (mm per year), Highest Point, Area, Average Temperature (between 1991-2020)",EGYPT,0,0,0
5f761e5106b786071f45b4aa,3,2,2. Economy & Politics,BOTSWANA,1,World Happiness Ranking,"EGYPT, SOUTH AFRICA",0,0,0
5f761e5106b786071f45b4aa,3,3,3. People & Culture,BOTSWANA,3,"Most Prevalent Religion, % of the population with internet access, Number of medals at the Tokyo Olympics",SOUTH AFRICA,0,0,0
5f761e5106b786071f45b4aa,4,1,1. Geography,GREECE,8,"Highest Point, Is the country landlocked?, Time Zone (UTC), Average Temperature (between 1991-2020), Area, Average Rainfall in 2017 (mm per year), Is the country landlocked?, % area that is covered by forest","GREECE, POLAND",1,GREECE,1
5f761e5106b786071f45b4aa,4,2,2. Economy & Politics,GREECE,4,"World Happiness Ranking, Does the country have a monarchy?, The Economist's Democracy Index Rating, Does their government have a prime minister?","GREECE, POLAND",1,GREECE,1
5f761e5106b786071f45b4aa,4,3,3. People & Culture,GREECE,7,"% of the population with internet access, Population in the capital city, Most Prevalent Religion, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021)",GREECE,1,GREECE,1
5f761e5106b786071f45b4aa,5,1,1. Geography,MONGOLIA,5,"Area, Highest Point, Highest Point, Native Animals, Time Zone (UTC)",MONGOLIA,1,MONGOLIA,1
5f761e5106b786071f45b4aa,5,2,2. Economy & Politics,MONGOLIA,3,"Most Exported Food Products, Global Passport Power Rank (2022), World Happiness Ranking",MONGOLIA,1,MONGOLIA,1
